rating,date,skinType,skinTone,skinTrouble,repurchase,content
"5","2026.04.05","건성","웜톤","잡티, 미백","False","피지오겔 좋은건 누구나 다 알죠!ㅎㅎ 환절기에 피부컨디션이 좀 안좋아진것같아서 구매했어요
역시 자극없이 촉촉하고 피부 보호막 씌워지는것처럼 피부가 편안하고 좋네요"
"5","2026.04.05","트러블성","겨울쿨톤","트러블, 모공","False","권성에게 딱 좋은 보습크림입니다. 유분이 많은 편이라 지성에게 무겁지만 건성들이 보습을 채워주기엔 좋은 제품입니다."
"5","2026.04.05","민감성","봄웜톤","잡티","False","밀도있는 단단한텍스쳐라 맘에들어요
돌고돌아도 클래식이 제일인듯 ^^
보습감도 부담스럽지않고 부드럽게 발리는 밀착감이
제품특징인듯 
가격도 엄청저렴한듯 (세일시)"
"5","2026.04.04","건성","쿨톤","미백, 주름","False","피부가워낙에건성이라 피지오겔 자주쓰는데 구성이좋아서 이번에또 구매하게되었어요 발림도좋고 자극이없어서 아기들부터 어른까지 민감한피부도 쓰기좋은것같아요"
"5","2026.04.03","건성","겨울쿨톤","잡티, 주름","False","넘잘쓰는 크림임 얼굴에 잘발리고 수분감도유분감도 너무 적당해요!!! 속건조를 채워주는게너무 딱좋아용!! 만족합니당ㅋㅋ"
"5","2026.04.03","건성","여름쿨톤","주름, 모공","False","암미께서 어디 모임가셨다가 이게 건조하지 않다고 들으셨다며 구매부탁하셔서 구매했는데.. 너무 종류가 많아서 어렵ㅠ"
"5","2026.04.02","건성","쿨톤","잡티, 주름","False","피지오겔 dmt 크림 개좋아요 ㅠㅠㅠㅠㅠ
유분기 수분감 배합 적당하고 
보습력 좋아서 완전 데일리템이에요"
"5","2026.04.08","","","","False","피지오겔은 그냥 365일 내내 쓰는것 같아요. 이것저것 쓰다가도 돌고돌아 결국은 피지오겔 ㅋㅋ 전 그냥 세상만사
귀찮으면 바디로션대용으로도 발라서 아주 요긴하게 쓰고 있어요. 자기전에 팩마냥 조금 도툼하게 바름면 다음날 팩한것처럼 반들반들해지는 효과까지 있어욤! 

민감성 수부지들께 강추!"
"5","2026.04.05","건성","웜톤","잡티, 미백","False","예전부터 꾸준히 사용하는 보습크림!!
피부과에서 처방받아 사용한 제품인데 이젠 올영에서도 쉽게 구입할 수 있네요.
환절기때 피부 트러블이 잘 생기고 속건조가 심해서 늘 애용하는 제품입니다.
향도 거의 없고 자극 1도 없어 아기도 쓸 수 있는 순한 제품입니다~"
"5","2026.03.23","","","","False","자극하나도 없이 순한 제품이에요
보습력 끝판왕은 아닌데 데일리로 사용하기 좋아서
몇년째 사용중이에요"
"5","2026.04.14","지성","겨울쿨톤","각질, 트러블","False","피지오겔 페이셜 크림 좋다는 이야기 많이 들어서 한번 써봤는데 딱 순하게 쓰기 좋은 정석 수분보습 크림의 느낌이네요~  

요즘 알레르기 비염으로 피부가 정말 예민한데 이 크림 얇게 발라주면 간질간질 따가웠던 피부가 진정되는 것 같아요! 

대신 날 조금 더 더워지면 저처럼 지성이신 분들은 살짝 무겁다고 느낄 것 같아요ㅎㅎ  튜브 타입이라 사용도 쉽고 향도 없이 순한 사용감이라 할머니나 엄마가 크림 필요하다고 하시면 이거 사드릴 예정입니다!"
"5","2026.04.13","","","","False","피지오겔 전부터 써보고싶었는데 지성,수부지가 쓰긴 어려울거같아서 여태 못쓰다가 요즘 부쩍 피부가 많이 건조해져서 한번 구매해봤어요!! 확실히 좀 꾸덕하고 수부지가 바르긴 무거운거같아서 겨울이나 건조한 날에만 발라야겠어요 그래도 보습감은 좋은거같아용"
"5","2026.04.13","건성","겨울쿨톤","잡티, 미백","False","작년에 피부가 뒤집어지고 피부과에 갔는데 다른 거 다 바르지 말고 피지오겔 크림만 하나 바르 라고 말씀하셨어요. 
토너도 안 바르고 발라도 괜찮을까 고민했는데 말씀해주신대로 약 먹고 피지오겔만 발라서 금방 진정되었습니다!
결국 다른 크림 써 봐도 돌고 돌아 피지오겔 선택 하게 됩니다!!
순한게 느껴질정도로 순하다는 생각이 들어요. 매번 쓸 때마다 항상 만족하고 이젠 국민템이라고 해도 손색이 없는 크림이러고 생각합니다
모든 피부 타입에 추천해요. 민감성 건성 복합성 모두 좋울 거 같고 발림성도 좋아요! 
양만 조절해서 밤에는 듬뿍바르면 다움날 피부컨디션이 좋아지고 화장 전에는 양 조절해서 쓰면 무겁지 않게 쓸 수 있어요!!
오리지널 is 베스트 피지오겔 역시 믿고씁니다!"
"5","2026.04.07","복합성","웜톤","미백, 각질","False","재재재구매예요. 몇번을 재구매 했는지 모르겠는.. 무난하고 너무 좋은 크림이에요. ㅋㅋ"
